order_id,order_volume,warehouse_processing_time,shipment_distance,traffic_conditions,weather_indicator,delivery_partner_rating,historical_delivery_performance,day_of_week,is_peak_season,priority,delivery_status
ORD008185,27,4.42,1082.14,Medium,1.13,3.93,0.01,Wed,0,Standard,Delayed
ORD008186,19,1.91,902.63,Medium,9.24,4.36,0.54,Wed,1,Standard,At Risk
ORD008187,45,1.27,488.69,High,3.09,4.85,0.5,Sat,0,Express,At Risk
ORD008188,12,3.73,1277.34,High,6.55,4.18,0.93,Sat,0,Standard,At Risk
ORD008189,20,3.03,331.43,Medium,0.32,4.36,0.04,Fri,1,Express,At Risk
ORD008190,1,5.42,571.31,Medium,4.43,4.02,0.15,Fri,0,Express,At Risk
ORD008191,21,7.44,1564.61,Medium,9.64,4.49,0.2,Tue,0,Prime,At Risk
ORD008192,49,2.36,923.52,Low,8.87,4.86,0.55,Tue,1,Prime,On-Time
ORD008193,45,6.91,1987.37,Medium,2.21,4.01,0.28,Sat,1,Standard,Delayed
ORD008194,1,7.4,775.99,High,8.79,2.95,0.21,Thu,0,Prime,Delayed
ORD008195,10,7.27,929.21,Low,2.93,4.43,0.51,Sun,0,Prime,At Risk
ORD008196,47,7.64,604.01,High,8.52,4.13,0.04,Sat,0,Standard,Delayed
ORD008197,32,6.82,476.41,Low,7.29,4.83,0.98,Thu,0,Prime,On-Time
ORD008198,39,4.95,1844.95,Medium,3.52,3.18,0.86,Fri,1,Express,Delayed
ORD008199,22,3.57,1498.91,Medium,9.11,4.93,0.27,Tue,1,Standard,At Risk
ORD008200,18,4.19,670.14,Medium,4.85,3.88,0.34,Fri,0,Prime,On-Time
ORD008201,48,7.04,1401.81,Medium,3.18,4.91,0.25,Fri,0,Standard,Delayed
ORD008202,46,2.76,1931.74,Low,2.8,4.46,0.93,Wed,0,Standard,At Risk
ORD008203,32,1.69,152.73,Medium,9.39,4.66,0.65,Fri,0,Standard,On-Time
ORD008204,27,1.56,532.69,Low,7.59,3.31,0.52,Thu,0,Express,At Risk
ORD008205,28,6.7,405.15,Medium,3.5,3.05,0.51,Wed,0,Standard,Delayed
ORD008206,18,6.21,1740.22,Low,2.54,4.06,0.17,Tue,0,Express,On-Time
ORD008207,39,4.23,362.48,Low,2.12,3.44,0.96,Thu,1,Express,On-Time
ORD008208,49,2.56,619.61,Medium,2.44,4.96,0.91,Mon,0,Prime,On-Time
ORD008209,29,5.58,1090.0,Low,1.11,3.74,0.95,Tue,1,Standard,Delayed
ORD008210,18,0.79,1244.08,Medium,4.85,2.78,0.29,Sat,1,Prime,Delayed
ORD008211,44,4.76,1617.33,Medium,0.41,3.75,0.48,Mon,0,Prime,At Risk
ORD008212,8,3.49,817.61,High,0.12,3.84,0.52,Thu,0,Express,At Risk
ORD008213,31,7.83,1070.82,Low,6.18,2.51,0.49,Tue,0,Standard,Delayed
ORD008214,34,4.31,1931.1,Medium,0.88,3.11,0.02,Mon,0,Prime,Delayed
ORD008215,7,4.64,598.24,Medium,8.45,2.5,0.83,Mon,0,Standard,At Risk
ORD008216,36,5.84,499.95,Low,1.07,3.9,0.75,Tue,1,Standard,At Risk
ORD008217,18,4.13,1422.65,Medium,5.43,3.23,0.47,Fri,1,Express,Delayed
ORD008218,38,2.18,1543.42,Medium,6.76,2.93,0.27,Sun,0,Prime,At Risk
ORD008219,9,4.53,832.48,Low,2.29,4.6,0.63,Thu,1,Express,At Risk
ORD008220,9,7.58,429.89,High,8.88,2.58,0.14,Thu,0,Standard,Delayed
ORD008221,46,3.57,1558.95,Medium,4.81,4.23,1.0,Wed,0,Prime,At Risk
ORD008222,8,5.6,1342.63,Medium,3.15,3.93,0.13,Tue,0,Express,Delayed
ORD008223,35,7.84,1753.07,Low,9.01,4.43,0.06,Thu,1,Prime,At Risk
ORD008224,18,6.72,1689.43,Medium,8.58,2.83,0.61,Mon,0,Express,Delayed
ORD008225,5,5.44,414.36,Low,7.1,4.68,0.46,Tue,0,Standard,On-Time
ORD008226,14,6.02,1665.52,Low,2.9,3.3,0.72,Sat,0,Standard,Delayed
ORD008227,28,7.52,354.47,Medium,3.9,2.52,0.13,Mon,1,Express,Delayed
ORD008228,30,7.7,1728.09,Low,6.9,4.14,0.36,Tue,0,Standard,At Risk
ORD008229,4,7.77,1541.79,Medium,1.85,4.65,0.5,Mon,0,Standard,Delayed
ORD008230,39,5.19,1141.87,Low,4.95,3.38,0.45,Mon,1,Standard,Delayed
ORD008231,20,3.39,1286.23,Low,7.38,3.82,0.58,Tue,1,Standard,At Risk
ORD008232,25,1.5,212.64,Low,6.58,3.53,0.1,Wed,1,Prime,On-Time
ORD008233,28,3.39,84.57,Medium,7.2,2.61,0.5,Sun,1,Express,At Risk
ORD008234,12,7.57,664.64,Medium,8.92,4.38,0.55,Sun,1,Prime,At Risk
ORD008235,2,7.17,1643.7,Medium,9.68,4.85,0.88,Mon,1,Express,Delayed
ORD008236,43,4.43,934.24,High,4.58,3.55,0.57,Tue,0,Standard,At Risk
ORD008237,14,4.53,450.67,Low,0.6,2.86,0.55,Fri,0,Standard,At Risk
ORD008238,22,2.82,1669.93,Low,8.34,3.76,0.81,Sat,0,Standard,At Risk
ORD008239,31,3.91,461.11,Medium,1.18,4.76,0.06,Fri,0,Standard,On-Time
ORD008240,23,5.86,1631.91,Low,2.19,4.01,0.65,Sat,0,Prime,Delayed
ORD008241,48,3.52,908.69,Low,6.53,3.03,0.81,Sun,0,Standard,At Risk
ORD008242,20,1.91,929.67,Low,7.46,3.88,0.09,Sun,1,Standard,At Risk
ORD008243,38,4.56,549.08,Medium,6.95,3.32,0.81,Sun,0,Express,At Risk
ORD008244,4,2.19,1800.85,Medium,4.38,2.56,0.79,Wed,0,Standard,Delayed
ORD008245,15,7.81,182.13,High,9.18,4.78,0.0,Tue,0,Standard,At Risk
ORD008246,24,3.43,293.09,Medium,8.32,4.49,0.25,Sat,0,Standard,On-Time
ORD008247,25,7.32,1273.59,Medium,6.64,4.81,0.15,Wed,1,Express,Delayed
ORD008248,1,2.19,1700.98,Medium,4.41,4.21,0.51,Sat,1,Standard,Delayed
ORD008249,7,1.92,195.43,Low,4.64,3.62,0.91,Mon,0,Express,On-Time
ORD008250,31,5.13,1468.84,Low,1.76,3.73,0.6,Sat,0,Standard,Delayed
ORD008251,12,6.35,1486.31,High,7.8,3.01,0.6,Sat,0,Prime,Delayed
ORD008252,42,4.75,1165.14,Low,8.66,3.47,0.12,Fri,0,Standard,At Risk
ORD008253,5,2.22,976.02,Low,8.27,2.91,0.67,Wed,0,Prime,On-Time
ORD008254,44,0.78,645.57,Low,5.47,3.68,0.89,Mon,0,Express,On-Time
ORD008255,42,5.14,706.17,Low,8.38,4.11,0.43,Sun,0,Standard,At Risk
ORD008256,38,1.48,1350.49,Low,7.9,3.14,0.68,Fri,0,Prime,At Risk
ORD008257,12,3.07,135.25,Medium,8.32,4.86,0.29,Wed,0,Standard,On-Time
ORD008258,39,5.57,1171.95,Low,9.82,4.12,0.27,Mon,0,Express,At Risk
ORD008259,18,1.24,561.07,Medium,8.1,3.05,0.19,Sat,0,Prime,At Risk
ORD008260,2,1.45,935.88,High,2.71,2.92,0.24,Thu,1,Standard,Delayed
ORD008261,10,0.96,1120.16,Medium,8.21,2.92,0.34,Fri,0,Standard,Delayed
ORD008262,15,7.97,1771.89,Medium,3.76,4.93,0.57,Mon,0,Prime,Delayed
ORD008263,30,3.4,1160.25,Medium,5.16,3.09,0.78,Sun,0,Standard,Delayed
ORD008264,44,7.29,458.18,Low,7.96,2.92,0.29,Thu,0,Express,At Risk
ORD008265,17,2.7,163.52,Medium,3.17,2.91,0.17,Wed,0,Prime,At Risk
ORD008266,4,6.15,1255.84,Medium,0.26,3.36,0.45,Thu,0,Standard,Delayed
ORD008267,7,2.14,1092.37,Medium,7.18,4.04,0.79,Sat,0,Standard,Delayed
ORD008268,41,4.24,1345.24,Medium,9.02,2.7,0.39,Fri,1,Express,Delayed
ORD008269,31,6.68,921.5,Medium,9.28,2.9,0.91,Tue,1,Standard,Delayed
ORD008270,39,6.62,1651.13,Medium,7.99,4.94,0.25,Wed,0,Express,Delayed
ORD008271,34,6.46,1840.76,Medium,9.35,4.04,0.76,Thu,0,Prime,At Risk
ORD008272,6,6.68,84.81,Medium,8.21,2.85,0.47,Mon,1,Express,At Risk
ORD008273,38,2.09,1489.45,Medium,0.3,3.88,0.11,Tue,0,Standard,Delayed
ORD008274,45,4.12,75.15,Medium,3.5,3.1,0.28,Tue,0,Prime,At Risk
ORD008275,34,4.14,892.97,Low,3.36,4.93,0.86,Wed,0,Express,On-Time
ORD008276,44,7.18,925.9,Medium,2.19,3.47,0.01,Thu,0,Express,Delayed
ORD008277,15,2.73,1393.96,High,7.98,2.86,0.76,Fri,0,Express,Delayed
ORD008278,14,7.49,708.04,Low,5.2,4.03,0.81,Thu,0,Standard,At Risk
ORD008279,6,3.88,1642.7,High,8.36,2.84,0.12,Thu,0,Prime,Delayed
ORD008280,37,5.52,689.01,Medium,6.01,3.8,0.96,Wed,0,Standard,At Risk
ORD008281,32,2.52,688.32,Medium,5.91,4.63,0.87,Wed,0,Prime,On-Time
ORD008282,3,3.58,449.41,High,3.84,3.36,0.18,Mon,0,Standard,At Risk
ORD008283,3,5.82,1369.32,Medium,7.9,3.69,0.24,Fri,0,Express,On-Time
ORD008284,22,4.35,157.79,High,6.83,2.77,0.82,Sun,0,Standard,At Risk
ORD008285,22,7.48,729.29,Low,3.39,4.12,0.55,Wed,0,Standard,At Risk
ORD008286,10,6.03,537.45,Low,9.94,2.78,0.92,Mon,1,Standard,At Risk
ORD008287,3,4.73,462.52,Medium,4.63,3.32,0.98,Sat,0,Express,At Risk
ORD008288,12,7.15,126.66,High,3.17,4.6,0.34,Tue,0,Express,At Risk
ORD008289,29,5.49,384.81,High,6.88,2.87,0.1,Mon,0,Express,Delayed
ORD008290,48,5.35,895.26,Low,2.23,4.6,0.7,Fri,1,Standard,Delayed
ORD008291,17,2.35,1009.96,Low,8.31,4.08,0.92,Mon,0,Standard,On-Time
ORD008292,7,3.46,542.66,High,6.8,2.85,0.16,Sat,0,Express,Delayed
ORD008293,13,5.62,1302.24,Medium,8.7,2.92,0.99,Mon,0,Prime,On-Time
ORD008294,2,7.19,674.91,Medium,3.29,4.16,0.2,Wed,0,Express,At Risk
ORD008295,4,2.87,737.66,High,8.54,4.32,0.09,Fri,1,Prime,Delayed
ORD008296,10,2.12,1566.34,Low,5.01,4.14,0.5,Mon,1,Standard,At Risk
ORD008297,39,4.95,1106.17,Low,0.59,4.29,0.81,Sun,0,Prime,Delayed
ORD008298,24,1.0,1906.58,High,1.94,3.4,0.35,Thu,1,Standard,At Risk
ORD008299,17,5.86,721.81,Low,2.18,2.5,0.33,Mon,0,Express,Delayed
ORD008300,6,5.77,1656.54,Low,7.68,3.82,0.2,Sun,0,Prime,At Risk
ORD008301,19,3.16,1477.98,Low,2.03,3.99,0.99,Tue,0,Standard,At Risk
ORD008302,5,7.2,1780.93,Medium,5.62,4.22,0.34,Tue,0,Standard,Delayed
ORD008303,32,4.27,1913.8,Low,6.53,3.08,0.67,Mon,1,Express,Delayed
ORD008304,10,5.34,20.31,Medium,7.74,2.93,0.13,Sat,1,Express,Delayed
ORD008305,9,2.07,181.15,High,7.84,4.58,0.45,Mon,0,Standard,On-Time
ORD008306,27,3.63,1350.31,Low,7.18,4.6,0.8,Thu,0,Standard,On-Time
ORD008307,13,6.97,783.45,Medium,2.13,4.97,0.97,Mon,0,Prime,At Risk
ORD008308,19,2.1,1639.15,Low,5.43,3.35,0.18,Wed,1,Express,Delayed
ORD008309,21,3.43,28.9,Low,2.9,2.65,0.09,Sun,0,Express,At Risk
ORD008310,24,2.89,1614.92,Medium,7.75,3.69,0.99,Fri,0,Standard,At Risk
ORD008311,38,1.63,274.81,High,7.48,3.7,0.55,Sat,1,Express,At Risk
ORD008312,4,2.67,584.05,High,2.3,2.59,0.35,Thu,0,Standard,Delayed
ORD008313,24,2.25,1938.31,Low,6.41,3.94,0.96,Mon,1,Standard,At Risk
ORD008314,35,7.43,107.94,Low,0.58,3.15,0.39,Sat,0,Standard,Delayed
ORD008315,3,6.06,701.34,High,7.69,2.8,0.23,Wed,0,Standard,On-Time
ORD008316,4,2.87,173.63,Low,7.8,4.01,0.8,Sat,1,Prime,On-Time
ORD008317,37,6.23,1707.94,Medium,3.47,3.21,0.31,Mon,1,Standard,Delayed
ORD008318,40,0.67,1407.52,Low,8.06,3.9,0.32,Thu,1,Standard,At Risk
ORD008319,48,4.45,1601.67,Medium,8.58,2.54,0.44,Thu,1,Express,Delayed
ORD008320,35,2.38,1056.92,Medium,1.9,3.42,0.69,Tue,0,Standard,Delayed
ORD008321,31,1.36,718.65,Medium,3.51,4.66,0.84,Tue,1,Express,At Risk
ORD008322,44,7.13,9.54,High,2.61,4.13,0.23,Mon,0,Express,Delayed
ORD008323,25,2.0,559.46,Low,3.74,4.67,0.36,Sun,0,Standard,At Risk
ORD008324,40,6.67,1031.53,Medium,4.47,4.35,0.5,Fri,0,Prime,Delayed
ORD008325,13,3.6,1330.4,Medium,5.1,4.3,0.03,Wed,0,Standard,At Risk
ORD008326,4,0.61,461.73,Low,0.35,4.68,0.7,Tue,1,Standard,At Risk
ORD008327,46,5.99,282.11,Low,0.55,2.55,0.57,Sun,0,Express,Delayed
ORD008328,14,4.97,407.22,Low,6.55,3.55,0.13,Tue,0,Express,On-Time
ORD008329,13,3.08,711.38,Low,4.43,4.9,0.13,Sun,0,Standard,At Risk
ORD008330,27,2.61,301.01,High,0.9,2.94,0.9,Fri,0,Express,At Risk
ORD008331,6,1.05,317.85,Medium,3.86,4.13,0.68,Sat,0,Standard,At Risk
ORD008332,17,7.56,92.28,Medium,4.75,4.48,0.39,Thu,0,Standard,At Risk
ORD008333,36,4.2,1714.17,Medium,6.36,4.83,0.34,Mon,0,Standard,At Risk
ORD008334,40,1.14,443.42,Medium,1.18,4.68,0.32,Mon,1,Express,At Risk
ORD008335,49,7.02,1644.7,Medium,9.95,4.19,0.65,Wed,0,Standard,Delayed
ORD008336,35,2.59,879.43,Medium,4.75,4.28,0.18,Fri,0,Standard,At Risk
ORD008337,17,2.03,1266.71,Medium,6.81,3.36,0.99,Sun,0,Standard,Delayed
ORD008338,41,2.61,156.03,Low,9.08,3.06,0.69,Sun,0,Express,At Risk
ORD008339,2,4.73,1169.24,High,0.32,4.9,0.13,Sat,0,Standard,Delayed
ORD008340,13,1.06,583.54,Medium,6.01,4.94,0.14,Fri,0,Standard,On-Time
ORD008341,2,4.11,194.94,Medium,5.4,3.56,0.65,Fri,1,Prime,On-Time
ORD008342,28,7.22,1816.92,Medium,0.57,3.53,0.38,Thu,0,Prime,Delayed
ORD008343,43,1.91,1209.24,Medium,6.93,3.63,0.66,Fri,0,Standard,At Risk
ORD008344,26,2.98,487.21,Medium,2.21,3.65,0.72,Thu,0,Express,On-Time
ORD008345,22,3.47,842.2,Low,7.02,4.61,0.54,Mon,0,Express,On-Time
ORD008346,47,4.9,717.02,Low,3.63,3.58,0.26,Sun,0,Express,At Risk
ORD008347,43,7.39,1402.66,High,7.7,4.71,0.55,Sun,0,Standard,Delayed
ORD008348,3,3.46,1216.83,Medium,9.42,4.24,0.42,Thu,0,Standard,At Risk
ORD008349,35,1.02,44.47,Low,8.61,4.91,0.89,Mon,1,Standard,On-Time
ORD008350,12,3.11,399.66,Medium,4.83,4.19,0.74,Sun,0,Standard,On-Time
ORD008351,24,1.93,958.87,Medium,2.25,3.53,0.62,Wed,1,Standard,At Risk
ORD008352,5,5.39,893.74,Medium,9.92,4.79,0.04,Fri,0,Express,At Risk
ORD008353,20,0.72,1035.77,Medium,6.59,3.07,0.99,Wed,1,Standard,Delayed
ORD008354,39,2.69,1431.05,Medium,3.96,4.91,0.57,Fri,0,Standard,At Risk
ORD008355,39,4.59,1365.61,High,4.82,2.61,0.26,Sat,0,Express,On-Time
ORD008356,13,2.58,748.76,High,1.28,4.1,0.59,Wed,1,Standard,Delayed
ORD008357,41,4.63,1755.78,High,5.05,2.55,0.82,Tue,1,Express,Delayed
ORD008358,45,1.36,130.55,Medium,1.73,3.01,0.54,Tue,1,Prime,At Risk
ORD008359,12,7.57,1171.1,Medium,3.66,3.66,0.78,Thu,1,Express,Delayed
ORD008360,13,2.68,1899.62,Medium,4.92,2.9,0.41,Sat,0,Prime,Delayed
ORD008361,10,7.42,1100.42,Medium,9.48,4.97,0.59,Wed,1,Standard,Delayed
ORD008362,33,2.94,912.94,High,6.25,4.43,0.42,Fri,0,Express,At Risk
ORD008363,40,6.36,272.17,Low,3.72,4.63,0.53,Mon,0,Standard,At Risk
ORD008364,16,2.35,1621.33,High,1.13,4.95,0.17,Thu,0,Standard,Delayed
ORD008365,45,5.52,750.72,Medium,7.47,4.19,0.6,Sat,0,Standard,At Risk
ORD008366,35,2.93,1403.99,Low,4.67,3.17,0.98,Thu,0,Express,At Risk
ORD008367,3,4.32,399.11,Medium,0.68,4.39,0.76,Sat,0,Express,At Risk
ORD008368,5,5.55,88.52,Low,6.57,3.96,0.32,Tue,1,Express,At Risk
ORD008369,26,4.92,614.41,Low,3.5,3.17,0.86,Sat,0,Prime,At Risk
ORD008370,11,4.82,566.42,High,4.04,3.42,0.9,Wed,0,Prime,At Risk
ORD008371,7,0.99,1747.58,Medium,8.39,4.02,0.18,Wed,0,Express,At Risk
ORD008372,10,2.37,1730.02,Low,1.37,3.49,0.05,Sat,0,Prime,Delayed
ORD008373,42,4.79,1070.12,High,3.4,3.09,0.57,Thu,1,Express,Delayed
ORD008374,34,0.64,42.9,Low,3.64,3.57,0.48,Sun,0,Prime,On-Time
ORD008375,3,2.38,460.51,Medium,0.03,3.08,0.71,Tue,0,Express,At Risk
ORD008376,8,2.22,1279.83,Low,8.45,4.69,0.29,Mon,0,Prime,On-Time
ORD008377,31,2.37,207.31,Low,8.35,4.24,0.38,Tue,0,Standard,On-Time
ORD008378,11,4.52,1402.74,Low,6.62,3.44,0.26,Wed,1,Express,Delayed
ORD008379,45,4.86,28.86,High,8.99,4.86,0.29,Mon,1,Standard,At Risk
ORD008380,7,7.32,1366.66,High,2.73,3.47,0.01,Sun,0,Express,Delayed
ORD008381,45,3.4,1689.86,High,2.21,3.94,0.51,Sun,0,Express,Delayed
ORD008382,2,7.45,941.09,Medium,0.69,3.78,0.47,Thu,0,Prime,On-Time
ORD008383,6,5.39,1659.02,Medium,5.92,2.8,0.36,Sun,0,Express,Delayed
ORD008384,41,7.34,1564.15,Medium,4.96,3.56,0.54,Mon,0,Standard,Delayed
ORD008385,32,6.75,1344.48,Medium,8.1,2.69,0.39,Thu,1,Prime,Delayed
ORD008386,20,5.66,893.07,Medium,4.81,2.93,0.43,Tue,0,Standard,Delayed
ORD008387,34,3.17,547.45,High,2.03,4.47,0.0,Mon,1,Express,Delayed
ORD008388,16,2.31,1722.42,Low,8.1,3.26,0.07,Fri,1,Prime,At Risk
ORD008389,25,2.17,1298.94,Medium,4.55,2.72,0.15,Wed,0,Express,Delayed
ORD008390,12,7.64,1597.04,Medium,9.56,4.3,0.18,Thu,0,Express,Delayed
ORD008391,7,7.69,1106.17,Medium,5.34,4.51,0.45,Mon,0,Standard,Delayed
ORD008392,39,5.94,347.87,Medium,1.17,3.95,0.87,Mon,0,Standard,At Risk
ORD008393,17,7.13,1958.98,Medium,8.51,4.79,0.41,Sun,0,Standard,Delayed
ORD008394,45,7.39,369.56,Low,8.78,4.62,0.63,Sat,0,Express,At Risk
ORD008395,11,4.34,1822.93,Medium,4.45,3.88,0.03,Fri,1,Prime,At Risk
ORD008396,6,5.22,420.24,Medium,0.26,4.34,0.85,Sun,0,Standard,Delayed
ORD008397,23,3.64,750.63,Medium,0.3,3.32,0.11,Sat,1,Prime,Delayed
ORD008398,27,3.64,882.97,High,3.51,4.09,0.28,Sat,0,Express,At Risk
ORD008399,46,0.79,1843.15,Medium,7.16,4.94,0.82,Sat,0,Express,At Risk
ORD008400,6,3.75,1776.96,Low,3.31,4.5,0.26,Tue,0,Standard,At Risk
ORD008401,38,5.55,1647.33,Low,0.08,3.44,0.26,Fri,1,Express,Delayed
ORD008402,2,3.66,756.47,Low,8.49,4.83,0.6,Mon,1,Standard,On-Time
ORD008403,22,7.04,13.96,Low,9.69,4.56,0.9,Wed,0,Standard,On-Time
ORD008404,20,2.99,1364.76,Medium,3.46,2.59,0.21,Mon,0,Express,Delayed
ORD008405,25,1.5,824.85,Medium,0.73,4.37,0.62,Mon,1,Express,At Risk
ORD008406,15,6.59,1515.33,Medium,2.91,4.94,0.6,Mon,0,Standard,Delayed
ORD008407,49,5.55,1590.73,High,7.99,3.29,0.66,Sat,0,Standard,Delayed
ORD008408,29,2.31,882.25,Low,5.42,3.19,0.95,Fri,0,Standard,At Risk
ORD008409,8,4.52,1497.46,Low,3.84,4.1,0.17,Sun,0,Express,At Risk
ORD008410,37,3.51,1680.67,Low,3.34,2.78,0.65,Fri,1,Express,Delayed
ORD008411,49,7.54,1857.31,High,1.15,4.19,0.18,Thu,0,Express,Delayed
ORD008412,33,5.05,1167.0,Medium,3.4,3.07,0.31,Thu,0,Express,Delayed
ORD008413,22,1.69,1558.07,Medium,4.7,3.63,0.39,Sat,1,Standard,Delayed
ORD008414,47,4.27,991.66,Low,6.73,4.73,0.84,Sun,0,Prime,On-Time
ORD008415,5,6.97,88.12,Medium,2.62,4.49,0.05,Sat,0,Standard,Delayed
ORD008416,39,5.54,314.67,Medium,8.97,2.77,0.73,Thu,0,Prime,At Risk
ORD008417,18,6.82,260.81,Medium,4.85,4.4,0.91,Mon,1,Standard,At Risk
ORD008418,38,2.38,347.67,Medium,4.05,3.53,0.08,Thu,0,Standard,On-Time
ORD008419,37,7.16,25.37,Medium,5.94,4.99,0.79,Sun,1,Express,At Risk
ORD008420,30,6.17,1718.12,Low,1.68,3.25,0.11,Thu,1,Standard,Delayed
ORD008421,31,5.97,1122.5,Medium,1.07,3.68,0.96,Tue,0,Standard,Delayed
ORD008422,10,3.1,769.38,High,3.47,3.35,0.82,Sat,0,Express,Delayed
ORD008423,15,7.16,822.51,Medium,0.4,3.97,0.69,Sat,0,Express,Delayed
ORD008424,42,5.28,929.39,Low,3.78,3.16,0.55,Fri,0,Express,Delayed
ORD008425,48,6.89,152.4,Low,6.71,4.78,0.92,Thu,0,Prime,On-Time
ORD008426,44,3.21,552.96,High,8.12,4.04,0.12,Fri,0,Standard,At Risk
ORD008427,18,1.59,1703.99,Medium,5.8,4.86,0.12,Wed,0,Standard,At Risk
ORD008428,23,2.99,1488.63,Medium,6.91,4.2,0.82,Sat,1,Standard,At Risk
ORD008429,33,3.91,1128.99,Medium,8.33,2.96,0.48,Tue,1,Standard,Delayed
ORD008430,16,4.5,964.0,Medium,7.73,2.54,0.85,Wed,0,Prime,On-Time
ORD008431,38,4.33,521.65,Low,3.2,3.52,0.39,Sat,1,Standard,At Risk
ORD008432,35,4.6,945.15,Low,5.73,4.98,0.45,Fri,0,Express,On-Time
ORD008433,34,6.81,1197.72,Medium,2.65,4.69,0.33,Fri,0,Prime,Delayed
ORD008434,28,1.78,1426.71,High,5.76,4.62,0.95,Wed,0,Express,At Risk
ORD008435,2,2.87,337.45,Low,4.26,3.92,0.46,Thu,0,Standard,On-Time
ORD008436,30,7.16,1627.15,Medium,3.73,2.74,0.76,Tue,0,Prime,Delayed
ORD008437,13,4.7,694.89,Medium,1.84,2.54,0.7,Fri,0,Standard,Delayed
ORD008438,41,4.88,1009.0,Medium,5.62,4.6,0.24,Mon,0,Standard,At Risk
ORD008439,16,4.09,1217.77,Medium,7.29,2.94,0.91,Tue,1,Express,Delayed
ORD008440,5,4.62,978.75,Medium,5.71,2.69,0.54,Wed,0,Standard,At Risk
ORD008441,28,1.99,1146.05,High,0.69,4.27,0.86,Fri,0,Express,Delayed
ORD008442,39,4.6,227.49,Medium,9.24,2.5,0.83,Fri,0,Standard,On-Time
ORD008443,45,7.98,867.15,High,0.05,4.35,0.06,Sat,1,Prime,Delayed
ORD008444,20,4.75,564.53,Medium,8.85,2.98,0.62,Wed,0,Standard,At Risk
ORD008445,24,0.83,176.62,Medium,7.66,3.3,0.79,Mon,1,Express,At Risk
ORD008446,27,6.47,387.34,Low,0.97,2.93,0.91,Sat,1,Standard,Delayed
ORD008447,30,3.47,1206.88,Medium,2.37,4.44,0.51,Mon,1,Standard,Delayed
ORD008448,45,1.65,397.39,Low,3.49,3.71,0.75,Fri,1,Standard,On-Time
ORD008449,27,6.97,366.22,Medium,9.1,2.91,0.97,Thu,0,Prime,At Risk
ORD008450,26,1.98,1107.9,Low,9.8,2.6,0.83,Mon,0,Prime,At Risk
ORD008451,7,7.41,1809.88,High,0.87,4.97,0.85,Mon,0,Standard,Delayed
ORD008452,42,3.81,1578.44,Medium,3.97,4.29,0.41,Sun,0,Standard,Delayed
ORD008453,47,6.07,1810.65,Medium,1.49,4.2,0.09,Thu,0,Standard,Delayed
ORD008454,38,4.6,1168.05,Medium,2.78,3.76,0.97,Sun,0,Standard,Delayed
ORD008455,5,2.42,822.81,High,9.81,3.59,0.7,Sat,0,Standard,At Risk
ORD008456,23,5.53,1460.63,High,9.84,4.49,0.17,Mon,0,Express,Delayed
ORD008457,28,7.68,526.42,Medium,4.72,4.57,0.97,Thu,0,Standard,At Risk
ORD008458,34,6.27,160.72,Medium,1.83,2.65,0.72,Sun,0,Standard,Delayed
ORD008459,15,5.03,692.51,Medium,5.47,4.65,0.09,Wed,0,Express,At Risk
ORD008460,32,7.93,601.98,Low,3.21,4.4,0.17,Sat,0,Express,At Risk
ORD008461,26,2.49,1352.7,High,9.29,3.72,0.87,Tue,0,Prime,At Risk
ORD008462,48,0.97,1104.97,Medium,8.18,3.69,0.95,Tue,0,Standard,At Risk
ORD008463,31,0.74,280.83,Medium,3.09,4.59,0.36,Wed,1,Standard,At Risk
ORD008464,19,5.83,1817.47,Medium,0.18,4.48,0.41,Mon,0,Prime,Delayed
ORD008465,9,6.73,1188.71,Low,9.98,2.85,0.4,Tue,0,Express,Delayed
ORD008466,29,5.26,918.08,Low,6.83,3.87,0.84,Wed,0,Standard,On-Time
ORD008467,39,7.29,1874.7,Low,4.26,4.92,0.45,Tue,0,Standard,Delayed
ORD008468,4,5.73,199.12,Medium,2.88,4.34,0.38,Mon,0,Express,At Risk
ORD008469,3,3.28,1580.24,Low,0.04,4.93,0.62,Sat,0,Express,Delayed
ORD008470,29,1.86,732.51,Medium,1.54,4.44,0.49,Thu,1,Express,At Risk
ORD008471,11,7.43,1392.3,Medium,0.06,3.81,0.53,Sun,0,Express,Delayed
ORD008472,33,1.28,1861.8,Medium,5.98,4.01,0.41,Wed,0,Express,At Risk
ORD008473,38,4.57,1037.84,Low,6.63,4.27,0.46,Sat,0,Prime,At Risk
ORD008474,11,2.86,50.16,Low,7.67,4.32,0.04,Tue,1,Prime,On-Time
ORD008475,27,2.54,62.55,Medium,1.87,4.37,0.93,Mon,0,Express,On-Time
ORD008476,33,5.34,664.47,Low,0.96,4.83,0.03,Sat,0,Express,Delayed
ORD008477,21,2.23,1564.41,Medium,6.5,3.27,0.77,Tue,0,Standard,At Risk
ORD008478,39,7.37,580.08,Low,5.0,4.57,0.3,Mon,1,Standard,At Risk
ORD008479,31,3.55,672.26,Medium,8.76,3.92,0.11,Mon,1,Express,At Risk
ORD008480,38,5.58,1570.0,Medium,5.33,4.71,0.61,Mon,0,Prime,Delayed
ORD008481,46,5.96,236.8,Medium,4.45,4.08,0.71,Mon,0,Standard,At Risk
ORD008482,2,5.62,1694.39,High,4.88,4.84,0.63,Wed,0,Express,Delayed
ORD008483,27,7.28,535.26,Medium,7.82,3.56,0.58,Sat,0,Express,At Risk
